payload_mass,payload_volume,target_orbit,deployment_mechanism
5393.676869402356,54.69356154275768,polar,fairing
13213.571781369139,86.3231299798525,GEO,fairing
10368.489324110169,50.14154389668294,polar,custom
12096.84870465497,37.05956591071259,GEO,dispenser
12857.538730490607,64.98927639873932,GEO,fairing
17625.637398600415,85.30790058669824,GEO,dispenser
19209.759215721962,63.02642834248531,polar,dispenser
19899.80692688341,34.42249640066487,polar,custom
14861.843485236748,48.906591217874606,LEO,custom
10907.490835943521,85.6208463421759,polar,dispenser
17829.50187318013,92.05025970987897,LEO,fairing
14646.078588210848,9.43379289452584,GEO,custom
12792.863323090221,57.84217494043887,GEO,fairing
19653.81943122263,91.96726588739361,polar,custom
18972.097179492805,1.8469603126906775,polar,dispenser
8999.039276614392,89.7661224400943,polar,fairing
3633.2574196108167,64.77206682893899,GEO,fairing
10210.785504727759,19.281975453363952,LEO,custom
8352.778374029738,99.91312111795507,LEO,dispenser
11978.128027872135,52.47105872469417,polar,custom
5362.911621541767,93.53486034100777,GEO,fairing
6359.314833356341,54.93636139326088,LEO,fairing
10602.718531126007,80.61093352103804,LEO,fairing
19076.635724850777,48.10686210731623,GEO,dispenser
5758.7345913913005,22.88326000135924,polar,custom
14302.474734084282,79.46357951301857,polar,custom
19980.495420893985,61.60382966429225,GEO,dispenser
19690.21297172408,58.152403806928056,polar,fairing
5012.917441960186,1.557199414499764,LEO,custom
18575.917116378416,89.23689459291212,polar,dispenser
14205.167350819202,65.88033431022271,LEO,fairing
8076.488111656661,81.54275428552192,GEO,custom
2354.692687041364,14.675478867992092,polar,fairing
10168.281931072013,68.04864493091667,GEO,dispenser
19644.281248369058,66.63112296943015,GEO,fairing
3996.5494166782496,36.75701857499631,LEO,dispenser
2977.733325862042,2.7197697656819706,polar,dispenser
17994.84868755177,13.279848934653344,polar,custom
12781.7227690836,79.72581606837788,LEO,fairing
16683.520587851875,93.26288831721786,LEO,fairing
5496.479685834236,31.06110014862237,GEO,fairing
14161.149693367483,74.41854836966408,LEO,custom
18085.210941673326,19.747696901881184,LEO,custom
10287.144088324208,63.155731932365605,GEO,fairing
7570.131412635036,53.18457343236322,polar,custom
5502.449150803417,41.66914258649329,LEO,dispenser
16453.995185202064,59.12395741592317,GEO,custom
4419.150459495268,66.52213976005473,GEO,dispenser
9810.228002317222,87.80144838394682,LEO,dispenser
6148.617043471579,11.80187958785629,LEO,custom
12182.188652643033,42.321570076204345,GEO,fairing
8960.523129344474,51.66975606313089,polar,fairing
3560.2274389962763,60.92748890637724,GEO,dispenser
9425.322535413063,43.55784531010284,LEO,fairing
6001.82946827536,43.079560616402006,GEO,fairing
18814.154586096385,2.6055242968263803,GEO,custom
18034.18722238184,94.08099888377454,GEO,custom
12498.903515778797,52.803192385110165,polar,fairing
15412.097036656904,95.36011192618915,GEO,dispenser
18909.85379281684,12.529869514703869,polar,dispenser
2298.706297649085,86.47575275851848,GEO,dispenser
18794.94029872212,84.53596710894831,polar,custom
10930.301142796045,60.33303423469688,LEO,dispenser
16468.8575854976,31.124432867909615,polar,custom
16506.7361449018,39.32228455318631,LEO,fairing
9741.357495419355,90.48922367486465,LEO,custom
11214.91445793571,21.392355282501395,polar,dispenser
12179.639829850423,73.45410443210298,GEO,fairing
18337.237708437813,39.62128151522031,polar,dispenser
17983.88962286284,68.59234031613413,GEO,custom
16010.126224917292,31.371749763657263,polar,custom
9580.724231861306,91.19585732792746,polar,fairing
1757.0151027199545,83.19068570532912,GEO,fairing
2232.607094132879,68.56263906539603,LEO,fairing
11242.348046446234,18.61345579410692,LEO,fairing
2298.1878221754514,28.47725885948103,GEO,dispenser
13950.351675286363,31.336833215561175,polar,fairing
8022.913528077404,21.250106875615383,polar,dispenser
4689.05014132434,98.11853134616533,polar,custom
8414.79852565391,39.126737342979126,polar,dispenser
10683.375469740777,52.43311334151385,polar,dispenser
16202.214717864807,71.25217567096108,polar,dispenser
10111.588307125994,47.02831681504479,GEO,fairing
19592.783216036576,39.780996489440284,LEO,custom
14296.972772091582,94.55808999646355,polar,fairing
1512.7399996967292,7.9037612167364815,LEO,fairing
11305.736850525633,23.52377999556051,polar,fairing
16609.220131417373,60.99808714596293,GEO,fairing
4625.15848261821,32.61035179772321,GEO,custom
2622.685208994276,7.081480852295004,polar,fairing
5625.909284328224,9.76752620172015,LEO,dispenser
9296.840340242463,57.36354529495569,GEO,dispenser
12057.174954730983,32.20141187073608,LEO,custom
19138.127003002304,42.04548422382534,LEO,fairing
14698.133491719445,62.79913726155336,GEO,dispenser
12425.881123874935,97.24062601066596,GEO,fairing
15497.506517767582,91.28202904617619,LEO,fairing
12793.766015593914,18.725637700678416,polar,custom
14663.927961498051,15.662538716790317,LEO,custom
10396.522631691418,72.64155491730841,polar,custom
8311.663209859194,17.80535900525057,GEO,custom
17744.49381588465,39.98405151075471,LEO,fairing
18735.363513608583,92.54976208323392,LEO,fairing
19680.209336905777,76.14646039135859,polar,custom
19583.466850879297,86.37538896736348,polar,dispenser
16136.523343548464,38.25064967098623,GEO,custom
9724.89593174808,30.820499143152617,LEO,custom
16821.172991274274,93.39547003284983,polar,fairing
10948.65619118957,62.295842460992155,GEO,custom
12782.318400723212,51.787743108566985,GEO,custom
16162.688929554695,36.36493812551717,polar,dispenser
12317.615701343839,59.33090132179922,polar,fairing
15569.853568192373,35.84372287623437,LEO,fairing
18834.568047112087,16.501227264356398,GEO,dispenser
2984.8894198602934,98.70769078989936,GEO,fairing
14262.208334242661,64.84249751849575,polar,fairing
13955.676473420293,55.47588149480208,GEO,custom
11174.832816898794,91.51879962975913,LEO,custom
18457.23552088316,6.1844049939677985,LEO,custom
13932.764943395747,45.264709739180404,LEO,dispenser
16854.469172076526,63.9007984199773,polar,custom
18954.32371497096,22.808320669567877,GEO,custom
16282.236389565887,48.419206386079225,GEO,dispenser
17361.6265855458,45.209805954366246,polar,dispenser
8217.867448792897,4.010666652378298,LEO,dispenser
11609.375772658428,42.74195724886364,GEO,fairing
7693.409770347739,88.37723528222804,LEO,fairing
4400.980535046765,50.35309303655334,GEO,custom
6725.6368239202675,97.04659428270479,LEO,fairing
14350.754945052438,67.07204972192001,GEO,fairing
11137.187579061294,8.494687110929082,polar,custom
7036.583638475458,64.47530209827632,polar,custom
12662.404605033691,15.025955213016765,polar,fairing
10028.165988900515,66.740736658883,GEO,fairing
8585.82392670876,82.07003354816547,LEO,custom
6277.761174712791,33.11731446046899,GEO,fairing
14875.333096641489,88.36656784113428,LEO,custom
8219.437196873932,12.87864033471561,LEO,fairing
15048.929994628104,71.68577452478802,polar,dispenser
17329.79957858764,31.20225655641477,LEO,custom
13033.063571723333,43.64647603637107,GEO,dispenser
3160.2844636915006,98.04409430492116,GEO,fairing
18143.22787330611,65.99177546279599,polar,fairing
19549.116228005558,7.021305579944791,polar,custom
10635.18620330429,53.19063828499646,polar,fairing
1226.871296411306,68.44593459954123,polar,custom
18876.036679275207,59.35797547931048,polar,fairing
2647.0664046996135,52.64620707356717,LEO,fairing
18404.391775232245,40.76106850328661,polar,fairing
7343.185790710955,46.28666179998548,LEO,dispenser
2309.6336224658544,65.33935825839005,LEO,custom
5584.846467604494,90.05339671531753,polar,fairing
16690.928260363777,97.9262528476312,LEO,dispenser
16193.849006589173,93.61251754177316,polar,dispenser
5687.253349414311,10.514769613406976,GEO,custom
5089.11646101507,30.648614056808963,LEO,fairing
14227.244890144932,89.0148266542788,GEO,dispenser
13703.280313081414,56.49307949405246,LEO,dispenser
13415.113958350074,66.8365299500976,GEO,custom
5379.557722995561,15.058739989233652,LEO,dispenser
11127.005035430047,14.283671675215691,LEO,fairing
13122.918759666425,52.55636221664569,polar,dispenser
12777.577190517233,86.25675201628802,polar,custom
2423.9143452507324,48.725186940982574,GEO,custom
10633.912223752186,13.082267160144939,GEO,custom
3968.990938087775,23.843798214443012,polar,dispenser
10093.290339950143,57.29771967947981,GEO,fairing
19272.119708198406,34.45942686273002,LEO,custom
17489.786321986805,94.65601364394112,polar,dispenser
2341.153302580863,11.972112553017272,GEO,fairing
11890.04563615173,97.210857220437,GEO,custom
9271.679007692435,96.08516508199679,LEO,custom
14579.470834991333,48.15420207784022,LEO,fairing
4587.658739832115,88.03331859578805,GEO,dispenser
7690.959015577556,22.837679333308476,polar,dispenser
8498.462924547428,40.935401354394614,LEO,dispenser
11999.831166818183,14.717709343189414,polar,fairing
2784.494703462711,77.18599081066002,GEO,custom
18609.013812067085,30.153793435094748,GEO,custom
3055.527906167248,65.12462204058409,GEO,fairing
17573.49742673212,69.70184409279655,GEO,custom
2166.472491601101,91.21965539660772,GEO,custom
9629.622785251133,47.13059470377898,GEO,fairing
11324.913018397228,45.93216998597192,polar,dispenser
8272.67217023906,88.72720261776598,LEO,custom
18151.384528726372,7.261721080666291,polar,dispenser
3717.831791868241,2.8550836413186236,LEO,custom
19325.949054389508,95.30721772992752,polar,custom
11856.182270544228,27.999658267507243,LEO,dispenser
1365.3842714061384,82.92150942141473,GEO,dispenser
15160.744128670498,3.308794901062838,polar,custom
5440.400841050467,9.037471816192907,polar,dispenser
17258.573092178212,91.86690966336177,GEO,fairing
1346.2361790442396,74.47024758650407,LEO,dispenser
16279.293313739128,62.85005663935484,GEO,dispenser
2151.2715103841556,58.29354860709527,LEO,custom
7574.007484801133,74.50750758101869,LEO,dispenser
11418.526561337017,82.79710916675006,polar,dispenser
18551.165690465255,52.52217157145176,polar,fairing
17761.275916948423,26.235764393598608,LEO,custom
3057.73453396231,63.01824837397851,polar,custom
7566.412253054244,76.48830908853752,GEO,dispenser
3771.860743464487,55.815365455760684,GEO,fairing
1640.4098846361444,13.745009611723898,GEO,fairing
17211.47885788855,83.95473134823787,LEO,fairing
14211.937490103488,6.478822852149084,GEO,fairing
2169.57037539893,41.78242478760308,GEO,custom
7902.018821752857,37.75969504085626,LEO,dispenser
11712.448384677687,18.753004560145033,LEO,fairing
7313.813356097049,84.61475039392666,LEO,fairing
1474.9717057586204,56.43005422366867,GEO,dispenser
2546.0185586911493,86.52344694186601,polar,custom
3436.2503184402754,84.55510312439635,LEO,custom
1666.7656328164899,22.236736311044236,polar,fairing
1428.2137080199564,42.696281827490076,LEO,dispenser
16996.089237699372,93.16182522810401,LEO,dispenser
11796.101610020254,45.873643667861465,polar,custom
19904.372195634718,71.09874246218622,GEO,dispenser
10170.242785886085,94.86775746267513,GEO,custom
18623.067039458616,76.5888558031879,LEO,fairing
4981.462315278192,69.94751186419009,polar,custom
14707.721638762143,36.28621744193826,polar,fairing
7156.015931835992,83.27047139085818,polar,dispenser
2154.631322254865,8.136425366431553,LEO,fairing
15722.675067315191,74.98816586764777,GEO,dispenser
6379.401699293031,54.46020316828772,LEO,dispenser
14504.658317140396,5.887518884080531,polar,fairing
4124.114802593362,29.179751140710053,polar,fairing
16146.475117217606,48.03476962252148,GEO,dispenser
16982.163770439583,2.3335089909677063,polar,fairing
19379.35067231199,35.06455240187276,GEO,fairing
3843.7250498349085,22.053129331751,LEO,custom
15456.007344424746,63.418185930309605,polar,dispenser
18939.802651996648,30.67702086409791,LEO,dispenser
8311.243510849628,74.11794441825786,LEO,dispenser
16062.537555344901,75.02200999189255,polar,fairing
8886.574648668058,82.20512072715384,LEO,fairing
11859.077882232534,74.84297280988834,GEO,fairing
7823.320818336831,53.055353690645426,GEO,dispenser
17679.663036819944,19.41576865926998,LEO,custom
2295.808869111067,73.36664409007396,polar,fairing
12979.753700985308,9.34417971752352,polar,dispenser
19593.542033814294,23.314186389476237,polar,fairing
3732.8544487130603,77.01744336766005,GEO,fairing
4621.674105677901,91.12015003991448,GEO,fairing
12164.459458820182,10.559903488685263,polar,dispenser
7693.7954075779435,17.804534371725026,LEO,fairing
14180.19506086689,30.55819582759512,GEO,dispenser
16341.883449017096,22.132427862473335,LEO,fairing
9329.007561548688,3.0114896161906928,polar,fairing
1877.6119892603251,48.35397015693412,LEO,custom
11208.292448350447,32.40358008359724,LEO,dispenser
8700.428458733139,57.60209490657825,GEO,dispenser
8858.108554875318,94.96607004501304,LEO,dispenser
8331.49242298245,92.60876679154957,GEO,fairing
8503.668574570911,80.23010425266457,LEO,dispenser
4413.14733207883,70.42746053856895,polar,custom
3202.934316668665,6.530360023135452,polar,fairing
11546.198703972015,6.515185507769022,LEO,dispenser
17844.828359457817,14.685766232592782,GEO,dispenser
18108.101198256685,74.04582280283014,polar,custom
13417.885293056335,43.858432826916236,LEO,custom
6936.80294418237,79.68538019995356,GEO,dispenser
9128.30243326928,7.566226401301185,polar,dispenser
11414.244637807593,88.8630449469642,GEO,fairing
1391.4304673961983,35.5654955299167,polar,fairing
11289.20374995773,59.00073301094981,LEO,fairing
14537.629008522652,13.081717907651207,GEO,custom
4457.09782639523,97.92408294046578,GEO,dispenser
4473.60041995525,42.48689909294735,GEO,fairing
7762.327617653836,68.41008547156245,polar,dispenser
15483.196219246862,75.56188240772298,polar,custom
10769.830418976017,64.96567996099441,LEO,fairing
16175.32622255406,42.69427561760693,GEO,fairing
19646.723813535664,78.02292515898863,GEO,custom
7023.427380947453,98.05996537085647,GEO,fairing
4698.275547061281,19.515522926438788,GEO,custom
15754.962299975592,63.720718652450536,polar,fairing
15911.803294211408,1.4960674799091374,LEO,dispenser
14517.172109557443,86.51842548521824,LEO,dispenser
15724.786223943289,77.61745100545646,polar,fairing
2085.539797757562,61.530241314235475,LEO,custom
2405.0993335414264,67.6616338170876,LEO,fairing
7814.371362039215,60.728766937311036,polar,dispenser
10378.884935480855,64.32467401112129,LEO,custom
8435.44009786523,76.42390671132792,GEO,custom
17472.276838285,85.61796599652496,GEO,fairing
2835.4817184739636,75.07946768560637,polar,custom
13771.906508118715,81.0807557238278,GEO,custom
6795.661894156475,25.59850643353254,LEO,fairing
6707.601154005744,59.32373517101747,GEO,custom
3990.6857716133454,9.465414491375036,GEO,custom
11664.660220987236,43.1214527833537,polar,fairing
13366.095925713553,77.99149834234156,GEO,dispenser
11455.579120691784,89.97765691212479,GEO,custom
19098.10370364897,94.21066282080682,LEO,fairing
8071.737428723623,27.794835396425867,GEO,dispenser
10516.00083568466,31.12093840695384,polar,fairing
16272.202667737201,19.244567369177542,GEO,custom
9278.862193370136,22.23306147274821,GEO,dispenser
14846.577783217745,68.89659026244728,GEO,custom
4180.48570586535,74.82273649372883,polar,fairing
5542.620460225531,48.73219304186369,LEO,dispenser
4979.511161388316,8.012187793262312,LEO,dispenser
19510.77637704034,55.70858827998342,GEO,dispenser
12664.42209764155,6.12790031456439,GEO,fairing
6076.064444888143,9.890694674091222,LEO,fairing
3427.068598000279,46.261000237412425,LEO,fairing
4718.892228223134,95.54752601686145,polar,dispenser
11047.99859296051,72.51675609636452,GEO,dispenser
10015.75534285939,24.924445399448327,LEO,custom
8966.3929577739,43.518345682065984,LEO,dispenser
19677.944034759003,45.67754088113281,polar,fairing
1075.5616479266057,78.00874777632436,polar,dispenser
5965.185421130072,61.03058227755633,GEO,dispenser
6575.46567262763,7.123202294564204,polar,fairing
12574.725252757606,36.95498910589763,LEO,custom
15202.504250018583,26.306664497504144,LEO,custom
2357.288915980545,84.43615464909804,LEO,custom
4115.630997628872,73.49055403144231,polar,fairing
15007.537125451918,24.77799792514461,GEO,fairing
14530.666521994033,34.70984523285532,LEO,fairing
12769.370889507996,15.666919273372608,LEO,dispenser
13059.394228989835,35.09466008902376,LEO,custom
5596.30451289015,68.21598673087635,polar,fairing
9126.994977832754,25.201344722721945,polar,fairing
10370.70615684383,52.78325371481465,LEO,fairing
9915.555769696779,8.382777498458637,GEO,dispenser
19243.94866983363,87.09293148482868,LEO,custom
12862.348857536925,79.39092642811084,polar,dispenser
10423.47523382747,78.25215452963573,LEO,dispenser
14776.73483667162,49.66299366428367,GEO,custom
1665.853439281026,67.88778621305948,GEO,dispenser
2215.0117485451487,36.80460313531487,polar,fairing
5742.20243552929,85.09779264271518,LEO,fairing
1878.4133661251851,14.130040498687151,polar,custom
1517.9472920281655,97.48273057659927,polar,custom
11953.857676556781,89.94930073516753,GEO,dispenser
6091.521115839653,11.852013453192273,polar,fairing
1395.277483133481,22.23430893350283,GEO,custom
9542.067037769933,88.26774322197426,polar,custom
7596.522889156153,70.93492624701541,GEO,fairing
3226.8059090477436,94.41087974185857,GEO,fairing
7788.881438790878,6.321823671762922,GEO,custom
19465.657967252777,22.67343320338449,polar,dispenser
13119.112671556239,8.728728498497794,GEO,dispenser
18559.840357460933,79.42201920483933,LEO,fairing
10380.949768034287,41.845841135391616,polar,fairing
10800.025390725232,67.2043638493355,LEO,fairing
19471.666354098736,53.42880754134864,GEO,fairing
13412.749322685662,20.6713386102073,LEO,fairing
16913.424180352064,49.22546243154751,polar,fairing
3541.6342640628936,2.5030545440327945,GEO,custom
17717.42517428871,9.577901721696591,GEO,fairing
2598.843993332486,62.64551242419761,GEO,fairing
7002.399966718456,59.88931087567753,polar,fairing
16383.239750381885,29.624499886108214,GEO,fairing
2986.0186484752785,6.506507603294951,LEO,fairing
3055.128284118205,15.16217928004442,GEO,custom
10957.290250086311,88.3102232778122,GEO,dispenser
12178.921702605561,79.97440877042182,LEO,custom
15377.978936842033,25.695251578208794,polar,custom
7750.119686390637,80.02870560397646,GEO,dispenser
7245.527353521243,48.49324352273766,LEO,dispenser
17000.54962081593,37.30695739859944,polar,custom
3482.2429511595146,14.100552985911053,GEO,dispenser
9145.79030368938,18.867644720332606,LEO,dispenser
11028.392054917347,55.998694361124734,GEO,fairing
9891.501675495003,68.09494811200034,LEO,custom
12902.826066332444,83.32378814708343,LEO,dispenser
14889.87216401634,77.97795517755807,LEO,fairing
14244.779871099057,29.52979772218464,polar,custom
10370.016647130022,75.74915821138771,polar,dispenser
1680.509639833044,61.008982288447385,GEO,custom
14767.178637241936,30.24027632892991,LEO,fairing
10538.016087187294,45.78917460755994,GEO,fairing
3829.5436398276142,73.27187530209792,polar,dispenser
1237.2970007433773,20.97217924404495,LEO,fairing
5089.904034666633,77.10535583177764,polar,custom
10399.479217144564,64.30446148571576,GEO,custom
7235.486121447558,13.724618375717446,LEO,fairing
17885.228982494857,34.273318815166995,GEO,dispenser
15577.42413663778,70.17233497450526,polar,custom
16239.998415787388,25.670060357038462,GEO,fairing
1006.7674230020672,9.050762930109176,polar,custom
3405.907002598543,33.62758537319752,GEO,dispenser
6638.858229635881,41.90634745431501,GEO,fairing
17218.3800308643,20.907370337494395,GEO,fairing
2007.5552428677802,90.01575913860947,GEO,custom
4550.112844199106,26.57343664481965,polar,custom
2583.1954762833548,71.55810554585032,polar,dispenser
4100.251868341784,62.32652107950523,polar,custom
19564.63863501994,94.72642390462866,GEO,custom
10953.618677009421,89.18182049074143,LEO,custom
17550.36662914674,97.16215838253795,LEO,custom
6540.808079322423,38.90665786833603,LEO,fairing
15544.732276761304,84.65268808813376,GEO,custom
12813.10525474587,32.7898987825508,polar,custom
9913.519401624011,87.86099720815689,LEO,dispenser
4336.503597347069,67.24026146762249,GEO,dispenser
15785.673137700764,87.40115734139785,LEO,custom
4811.6788072728705,88.7199460675004,LEO,dispenser
18955.405292928488,8.33208029199624,GEO,fairing
18574.337240531353,30.66735909347344,LEO,custom
10693.5154033333,18.561200323684684,GEO,dispenser
16159.222905685256,7.517395379914096,GEO,dispenser
16244.21044906577,95.52051015497725,LEO,dispenser
5738.157816331875,5.8170992420166705,polar,custom
13254.724806646595,54.6223023768864,polar,fairing
14223.378431695997,78.53394429508873,polar,fairing
6165.037404613594,62.06007506676484,LEO,dispenser
7602.6868561772335,60.067849770933734,GEO,custom
17242.412466944697,83.22611906023009,GEO,dispenser
10518.008292361492,97.50284873086596,LEO,fairing
19099.416928951272,21.57878288178439,GEO,dispenser
8924.204696965553,46.66635904432933,polar,fairing
10838.083666419356,2.151627430442546,polar,custom
3152.1152039620506,43.81495097826948,LEO,custom
4331.090610360168,22.070912991420855,GEO,dispenser
8977.32200495842,92.99150812087073,LEO,fairing
17072.620814780243,38.13106968307992,GEO,custom
10009.076008480595,50.90237225150533,GEO,dispenser
7985.404527012877,52.115400852189524,polar,dispenser
19904.197829588644,50.782445437601844,GEO,fairing
18505.17797292472,40.716170896868455,LEO,dispenser
1091.9987814645297,84.71657326218686,polar,dispenser
10327.02246647957,46.831685192043246,GEO,dispenser
6070.180490119221,14.163231968386704,GEO,custom
17656.432371861778,24.453059874145396,GEO,dispenser
13070.505507275731,11.34389017647709,LEO,custom
3213.498617887592,14.228813168888918,GEO,dispenser
5260.080098473948,11.178014907488201,LEO,dispenser
9948.154003168984,43.116493727572475,polar,dispenser
5573.549591797202,24.204218334801276,polar,fairing
8544.557192221433,6.062731947341875,LEO,custom
18316.404848741025,89.71646834613816,polar,custom
16273.187653407971,91.54596062648066,GEO,dispenser
19559.19417140448,10.8188918686042,LEO,custom
5203.365111119709,50.00810714829942,GEO,dispenser
4753.358342650633,18.987110325880575,polar,dispenser
4977.635263998191,84.25357598030791,LEO,fairing
1588.7873181690984,59.806019172910446,GEO,fairing
10780.18966004768,6.203229317517713,LEO,dispenser
12266.803038246848,28.383763414970453,polar,dispenser
17628.341996308845,54.605175812578565,polar,fairing
4715.660057059627,3.808014069137818,GEO,custom
15999.46632792858,22.304957609323957,GEO,custom
15345.528037755883,47.99483457172652,GEO,fairing
8349.681182829056,15.412465995416252,GEO,dispenser
9645.440196716241,58.04807302970574,polar,fairing
8931.546606430511,6.353715297619755,polar,dispenser
13069.873554613696,58.55145210722377,polar,fairing
15189.82406333963,77.38739370607667,GEO,custom
6429.025368511809,69.66676966476615,GEO,custom
17786.945494221516,18.32051366911616,GEO,custom
14991.109397250317,63.37601152418138,GEO,custom
5208.809633245974,41.40500949420346,GEO,fairing
7520.63166325797,86.6342984901954,GEO,dispenser
3491.1778108141407,47.958008125626236,polar,custom
1181.6673359691943,85.62501762383292,polar,custom
15229.624537271387,54.17745866143619,LEO,custom
9055.6970715727,70.50951648825172,polar,dispenser
3575.950906063704,98.70091891678175,LEO,dispenser
8362.44028175552,6.5521230461657485,LEO,fairing
18251.08734742851,32.48137294495572,GEO,fairing
10720.305313115272,19.015045485667304,LEO,dispenser
18704.205504989182,39.96780243473801,polar,dispenser
8468.404577391553,34.44781377757401,LEO,dispenser
15857.817533012441,93.94570607830313,GEO,dispenser
9644.924509733502,24.004860081795165,polar,custom
6475.505064651306,76.84647031268064,polar,fairing
8178.246646107433,13.556199708550935,polar,dispenser
12913.361450756101,86.96093246810436,LEO,custom
6077.835412504646,2.6244947108859744,GEO,fairing
12670.507855797125,85.75449810020531,LEO,dispenser
11801.660703425778,76.54981898221111,LEO,dispenser
8178.1963044525155,89.86483512210422,polar,dispenser
6485.025734877035,72.58043630112027,GEO,fairing
17783.276611326648,6.886450303166317,polar,custom
11481.673780884172,57.07902397585414,GEO,dispenser
15144.052899409679,41.9264251805071,polar,custom
11877.190392570392,12.60421538630488,polar,fairing
16491.783042249517,45.281090418822494,GEO,fairing
8063.250597832006,55.37350726286475,polar,fairing
19598.385121766285,73.44728942544599,GEO,fairing
2367.026139505874,46.78182062609648,polar,fairing
5529.5149988029725,76.19556970740734,LEO,fairing
11285.398644449671,11.220348100734272,GEO,fairing
12020.75372946459,67.60869571659416,polar,dispenser
1270.4707101137874,19.573115845108873,polar,dispenser
19857.933312098365,27.975466200130263,LEO,fairing
18070.757040712906,68.57937144323434,LEO,custom
18991.597579812485,77.81701225682885,GEO,dispenser
9008.771698753975,66.81120339662704,LEO,custom
7452.204845576306,70.78622215076471,GEO,dispenser
5390.11721048963,29.162740994762327,LEO,dispenser
10903.701595726303,45.30071237412193,LEO,dispenser
16439.991261210573,14.887032994012285,polar,custom
2867.2674531535663,24.19381172904614,GEO,fairing
12919.04889932763,54.25459544073825,LEO,fairing
1833.432671643494,63.373482736451855,LEO,custom
16155.523901857854,38.759487355608066,LEO,dispenser
13368.628807181647,33.06561968115371,LEO,dispenser
13098.673076563138,74.64074605423983,GEO,dispenser
17993.595666860267,50.7227807767793,GEO,custom
4808.904203879454,64.13851379174986,GEO,custom
2898.2856187479606,68.72065270326766,LEO,custom
8370.594340796044,78.54397393001268,GEO,dispenser
6192.042429167265,36.64012252883946,polar,dispenser
18779.506289553527,47.020345891134184,LEO,dispenser
10930.676239051903,3.952428314181475,LEO,dispenser
10169.758714440735,90.80171222378858,GEO,dispenser
9677.462056731436,53.55062459885728,LEO,fairing
19513.553419385007,64.49680930954821,GEO,fairing
11972.162640547063,65.20111731043522,LEO,dispenser
17307.076943077813,67.0923192336972,LEO,dispenser
7337.037704734359,86.30152988572857,polar,dispenser
4743.914793469961,26.731453907304413,LEO,fairing
4181.971233152053,41.609696211205105,GEO,fairing
12546.41896292016,72.06893425411745,GEO,fairing
12225.205861883258,41.15801977862759,LEO,fairing
11039.134304393281,17.242984505310016,polar,custom
3192.0083778142985,17.817968491768237,LEO,dispenser
1757.4043888017754,63.58002689655483,polar,custom
11813.743429264046,33.540054040847835,polar,fairing
1433.2986854411045,87.17024563076536,LEO,dispenser
14554.859567925938,2.1896002816690014,polar,dispenser
16572.779033601648,52.401462247070015,LEO,custom
3085.6782107349763,21.96640133924986,LEO,dispenser
15081.00186571487,96.9336679754826,LEO,custom
8125.458475322747,67.37006935664269,LEO,fairing
4298.308705865068,87.01908444122896,GEO,custom
17374.63013706259,12.209368768981612,polar,fairing
5344.572359408956,69.946013061732,GEO,dispenser
14652.535134982649,80.97833966434558,polar,fairing
16450.482400359324,86.00651138635703,LEO,fairing
1961.7142327003576,33.05043148050076,GEO,dispenser
6428.7497753871985,90.1267844732771,polar,dispenser
15549.837411825021,41.955319792239465,LEO,fairing
19154.089431509306,54.13865114546891,LEO,custom
3018.5865828817127,77.93400484761725,polar,custom
13408.204465326162,44.972815715101724,GEO,fairing
17262.47195868905,74.11004162712211,LEO,custom
12903.768091977876,73.76077407321961,LEO,fairing
3353.1658317175848,34.97764378508362,GEO,custom
11536.779809423917,11.721684431134946,polar,dispenser
2496.8398876489255,66.75701261472618,polar,custom
14636.757350696556,56.168586131843995,polar,custom
17374.76438995114,49.949631695846975,polar,fairing
9249.615470796696,49.95406857841358,polar,fairing
15293.20722493048,56.64629680420505,GEO,dispenser
5471.475615554542,45.106803741777256,GEO,fairing
16054.655381921437,69.6921134867495,GEO,fairing
5555.050612690585,7.466314375146312,LEO,custom
14932.558197168586,29.80952901804804,LEO,dispenser
5046.376043388587,30.411732600044367,polar,custom
1304.3321042954526,95.55301484269893,LEO,fairing
12643.717269318537,58.745746540196734,GEO,dispenser
10461.797922705207,94.01842802321713,polar,custom
9478.744009474516,85.34400612783291,polar,fairing
2893.997935277457,35.58551330710119,polar,dispenser
10174.635454973184,27.314327465916836,GEO,fairing
17594.46932320482,41.28115478060392,GEO,custom
8669.767071624809,96.6941448656208,GEO,custom
7233.986147820194,55.397024618479286,polar,custom
1115.8275208248822,41.886049216729006,LEO,custom
12707.767696412086,36.580982977748384,polar,custom
9540.57076386294,14.12322713225866,polar,dispenser
6583.893482856757,56.029784115454945,GEO,custom
1711.685120577917,40.53841918078329,LEO,custom
18510.30092180779,20.624245864689744,GEO,dispenser
3554.9248151854144,18.49552087619662,polar,dispenser
16238.999340994302,82.79324059763454,LEO,fairing
12376.070938811174,20.9017087034573,LEO,custom
14525.654545616562,98.90050305861733,LEO,dispenser
13137.64247169548,90.06433640510639,polar,dispenser
10297.09375833256,89.79663844032432,GEO,fairing
18052.544818926453,27.16717948840851,LEO,dispenser
14945.23819770221,78.13630601096402,GEO,custom
11232.483134083272,89.1306451698805,polar,dispenser
15713.48460569754,9.51232124300157,LEO,custom
15212.05031678519,99.86035201748025,GEO,custom
4750.992576553618,78.84072747191234,LEO,fairing
19667.748794370465,39.71709743892304,polar,dispenser
10974.144942969113,21.276772356197615,LEO,fairing
18771.638306967307,63.494120122216955,polar,custom
