fuel_costs,manufacturing_costs,operational_costs,maintenance_costs,insurance_costs
890934.6803773964,3137862.0868675523,4732833.575599912,975196.38872569,1358826.1090098827
582643.7356994093,7813117.159580604,3770795.2575730686,572709.9418309953,3171227.6597718857
224307.1038523349,19624759.956987906,4196228.293007709,523431.6377399136,4613408.222024269
905005.5027501213,2688254.117030967,3683386.267851028,724345.5773305008,1634856.6697670235
927396.0116295381,11576561.145456217,3329652.110538036,449926.6273570296,3274025.7752701584
737616.3114866059,3493768.3773687356,3156322.560335562,450496.87152831705,797526.4632756677
86973.167824003,15617053.45904001,697993.1935074441,603917.1437422486,3322976.71488871
898716.9096700397,7564642.674487425,4721658.186814815,207739.78423773983,3773891.2878418444
857714.1292726992,10088535.25156578,1206826.67507614,244724.85228203223,3105772.0265543233
721519.805210961,1749618.530299136,4402023.340318767,302338.18028248695,4937278.81366933
957361.1293514825,8750045.238162711,4305862.867147941,546731.0892629008,1311293.3312499179
686346.8555753792,19243605.96906884,2110865.7346885363,277183.0590157397,1757042.1785651192
133566.88517005788,16720890.520148633,4494057.468789084,310085.17844800896,1140525.3204405804
544251.1807641606,12759999.967446305,1878114.589621161,876857.6868352542,3497187.5071569574
376771.3162903405,6941188.111327603,4885745.986315771,701629.1982467285,1282568.2897123597
675829.989816168,2553272.737305834,3691209.3838575953,451664.64150755503,1342765.1133443448
644032.3446997481,15652772.433254724,2686592.5125550223,843140.0220439715,4690996.335576495
520408.80141137366,8790300.830956344,4442975.617437573,997730.594548074,1967038.3212167013
517896.2895963387,2404787.7567692,3245972.7116844,572028.4271004987,3886491.901333691
127345.06175706272,14318718.19414414,1998286.1754101012,780658.8319037387,2376364.1849595024
242094.07315650652,10919723.52806187,1308423.22446483,223198.33222162645,2125944.606962183
954886.2945281025,8451552.163994884,2546788.154459155,522040.95103470166,4368602.352213917
132616.97840858615,15650332.353191117,979182.733808201,897591.7983999837,3314936.1781085064
637386.099727257,4163404.52820008,4626220.934778438,192742.5761448691,2019655.7867081661
935807.2008220305,2272065.1371770697,4364013.826136079,599760.0818932382,4779094.068735314
968495.204383742,7400909.010375245,2464786.8706330927,110848.09649965778,4702864.308521937
368440.21396575106,4477111.532813532,771973.760440087,315106.5275657547,4470973.051872444
341969.6860450059,18485566.166080553,972044.6009374025,321001.96606245695,907500.0434371829
430993.99318459904,6764621.212826218,4143164.422349208,945723.9413674021,515673.8751190848
88389.77189841236,17562301.476296507,1866497.7519678895,424431.25161384477,2717651.9026423055
799008.2269114456,17465284.72939994,1164991.050885098,756473.1456865559,1141211.7832248933
87134.61208413556,17785959.456092585,4695714.272561218,621606.4629109931,4031636.0645882855
844031.9934721475,13776639.843614329,3754467.572285611,605291.0207939385,1158431.9660067
601747.9952172299,14779477.001286117,2369878.4957598443,711038.8425504066,2695869.1075713146
807268.2512226864,11926199.162455438,2579966.5321381083,244352.18415370682,4331060.785930817
592943.3272920814,17680335.710793387,3603364.556722041,357342.4838138,2175166.1921910318
478729.56348632794,8479908.086988695,2277573.694682412,167603.5631822283,253515.2927723068
62212.89632187932,18831654.015725657,1135525.2774961418,958013.7581198221,3907917.3050542474
974643.4672631096,12237236.303593246,4817417.130633262,392395.48234972585,4009413.36704143
894722.5546612774,2730095.9630430685,4728485.7586041065,680640.2860202237,3115827.3963434654
176717.36541292103,19091435.895822957,3231530.8901291476,220055.6155881327,1376822.7947473773
722127.2419715961,13517633.491235979,3739603.6324204663,385888.05769433134,4175961.4784065653
756951.2384904833,10642238.39773271,4950881.032425292,145024.2580100522,4305171.406747374
501795.1087287617,18657135.200511955,4618612.942168567,378837.2051676751,4324323.561093994
788507.3237081447,1817745.7852614434,1421160.870698805,351933.98306893406,1880220.1023363625
131926.9673330344,11448245.287208108,2624016.2464188826,216465.14889013354,2746859.242168328
701074.2475276581,1248924.9171752532,3856992.423522216,688822.9638970663,3239508.546963311
310910.95321228897,3294734.1061139577,849018.1529916092,296264.53529834835,2950630.2891217745
333742.5413385204,16197527.431130378,4767073.168591078,813342.3077974919,1185783.538908868
507687.79712482926,11732872.868693206,3886180.823621801,231768.64439932004,762338.3960919502
794402.7211499042,5516912.6541211195,590684.0585903228,849105.8869115803,2451920.5862744227
762838.671621037,17691469.816709325,4505133.345236314,353504.4956697634,1864095.729472842
734505.904933196,18363501.846858613,2465909.527471425,946422.6884146539,1618955.1218010983
112721.74483575918,9462199.907733444,2820791.451036037,934555.5233333362,729787.0089592413
567979.3251597488,5272564.881148345,4657060.949458616,743002.9023783552,1468190.1462419597
478966.2839586782,17319089.945512146,2325885.7708378555,109358.59492833845,4216983.670532255
309810.5904267258,18426516.59085553,3697808.9938167348,677273.699907126,2142611.4678442758
56526.21605964864,16933288.56643381,4370855.422836913,778640.4411435946,3320594.7180543714
314443.81191779574,4227005.636569344,2761402.292858433,932770.9133397535,1470614.625331933
378509.04994547076,13047287.506942576,510816.68421216914,973050.9925091192,4072726.16305639
512933.6673061349,1366422.5554603129,1717375.1714225467,358824.935379475,1266463.1761680013
181994.1130829742,11258784.526388433,2587085.1873080647,756879.990063634,4214834.4698322695
248693.9677827183,17435357.171880126,1417267.072405801,252226.39942471098,2495613.2878456134
518384.24217134656,17915153.699566927,950643.9379217888,964063.2216530652,2532180.509964653
355734.02516996476,11841434.685516912,4806295.256597512,818824.6476478551,3896279.28454234
452852.7784405765,2836877.9769474603,1135369.3116526967,822927.7181140116,2704843.686494141
401841.34999212023,9195615.823348824,2906060.116981487,146848.7504069974,1859035.2306830934
152168.60649104562,13141750.741277438,2847328.3826839,314289.3546064682,4269668.931843817
471756.3742831984,15131481.620533066,3869993.064936091,125406.30886253003,3443579.733865392
506017.02923869883,15281765.717435084,1163277.9212768886,996614.7766775776,4499240.270690132
245277.29591814635,5266866.243307053,3367458.541176893,969997.4089737133,3840786.441647383
784597.8664785826,11339027.519638037,511997.4733124685,881234.9373924172,2465381.899639273
298884.12026161916,12040722.518883947,4282651.3003782295,123883.03321455579,161038.99447939562
505963.6014948902,13067780.264539914,2001476.2222253957,185464.8611177742,2610480.270631626
606587.0627935436,3849748.7508316934,1038262.2709628728,298650.4957679878,388029.29132368346
529222.4963559243,11795452.792198379,3628507.416955208,372668.54885166284,2095014.1493264164
79508.6700500171,18795482.36239724,527216.0923453701,528838.9128192216,4451531.515832868
616133.7495364787,17001278.067340106,2609738.077918953,320960.2056356874,323747.35304462956
98634.27995614942,8188170.4426151775,1235167.747856345,158585.87381169503,4679448.870877546
855249.362995571,12210828.325969964,1096127.3707876427,343400.313212882,1097033.0081827184
934361.5382804334,10894693.932691941,3770869.656846807,173647.08785172395,641581.468683016
415761.78298670833,2202077.662508256,1327251.3024867778,923337.1115962818,4571750.890666532
368274.8893323793,11484571.73377227,939695.0533183356,888581.6483589995,1060329.2403258164
786564.3656094783,1982530.1515070116,4600149.680691239,309123.7235006669,1619121.128456424
266391.760548867,15752039.8326993,1412669.2794056842,841070.1777754687,772041.2642973671
262184.2774980819,4768303.027697619,574917.3237478303,845245.8352007817,3886332.780031042
369923.69177381217,16006470.166449802,4178274.56439848,425456.09124722093,1215339.4312410397
149122.52763698032,8940615.623697601,4098274.07932266,537851.3764743475,1095478.082463603
599643.5614949954,7197525.876403533,3700610.078634816,696063.871458797,3257004.908471418
426133.47762464464,8461133.728326282,4937667.763420657,123200.37664263,2668972.17488605
219901.23648042808,7774894.060733336,2617623.860924566,684016.5689400443,1687672.1165842437
572927.2037033134,9735497.749544907,1714634.8350669874,490426.81473974156,964081.3419678955
964847.6845314205,1690443.8041799893,3183825.9423557553,808952.473212268,3829854.8678822624
975090.2641798113,7507358.924109805,4158345.341704674,255188.3401609469,2327021.429284281
553476.3087788947,6507172.664250796,1636456.2414435516,958435.925840544,692611.3728383074
502233.9546018668,4125425.003159706,2042343.4765448573,608374.8435595867,3247858.530303837
351388.80464261945,13093402.66366703,3236213.661778074,378930.6399754963,2105851.2823593887
879630.4072846273,18420520.5583421,2462682.191826423,783662.6885462329,1836267.175304471
287353.4828508495,19440001.93632045,3486651.8091830574,392615.9571775204,4920935.5504085235
255896.19102358978,14814662.511991058,4798888.432514642,595410.4577912611,2852413.0449714786
674379.0001212973,4872040.356021948,1454552.584720646,331607.1899652494,2433334.353099149
272796.5480202329,14057667.666931583,3032839.322682156,731640.6490653406,1678154.7001826894
167773.15286840464,5632933.907467436,922645.5754958296,414619.3905794647,1532720.257816356
621011.5348868112,6878718.245579271,771160.5869690671,426977.63319974137,2335401.267091333
919922.7448411776,9856370.685515849,4949593.560440472,367745.3328454298,3153385.0909398245
646578.0104840775,12638145.740485523,4507258.696714065,514394.1250997411,3399275.563788103
665633.7473421893,13959238.584095517,4915092.134687428,983644.4651650199,1524787.1828490403
202038.5934859504,9219606.566580381,1292444.8791560782,583708.4494631293,394832.03601657954
73387.49734317308,16959176.682679206,4126784.2659396483,621979.5040464007,3100931.1073461995
158707.0781702223,4718384.7765663415,1564758.2361947761,299392.00626185676,3291036.9463032694
363693.0952812292,14402234.987422941,1451407.1643140663,154837.80684265943,4405023.938105795
932752.0931747272,16224573.926943686,4344257.834116197,773636.6191416582,1369317.684712796
522201.00196684914,8209006.236661187,2275192.201920303,728148.8625644603,3054481.9472131436
628056.9110136058,1081787.6296864313,2076957.2682572163,986271.5638410152,1070111.425983386
767287.9844522923,6791293.135998087,3333218.7447721786,235151.426641021,1578278.3057981445
77814.92150388392,7603347.7822474325,3993442.831645796,783286.6155272074,447625.3618257208
310367.3717380361,2510341.022122248,2771797.00035415,174966.15501599055,1227188.6800573627
725781.6265297232,10267995.534082346,1703569.062091372,805764.9129872614,2085081.0309594574
845365.1108405611,11583717.582998205,4183145.6771231764,567006.6375361837,3521821.723556034
186182.35766558576,10521972.663729591,3015676.751842803,752509.359554251,664154.0958329316
893696.8828528702,17298215.884725057,4255495.042265546,247587.36470148576,1347437.4173242543
204715.12243293796,13495683.136739155,1098987.70567379,342654.88923847023,1001829.6424206553
537388.679864226,13540246.412776921,1654618.5663919235,845128.8660898908,3719544.746702012
135390.53681313462,4081258.3410924287,1345886.6242660852,648752.1196842346,3921505.6136058923
734480.6254390178,13690697.387213368,3041734.0168488077,898970.4564902856,4854645.337386785
434523.94281710614,19302461.06654863,1774817.758315889,345237.66900893574,4250307.475465419
994483.6762847364,10936010.434519662,4937208.861673563,885796.252361492,1715983.443465748
229016.4961808115,6740029.560241074,4649632.168348888,733546.3448922625,2824707.206558679
416918.4422040171,7189806.57625355,3186291.8830959653,582831.8530550905,2760982.208578813
214156.9562299193,7145860.812076051,4168698.4292734712,532136.981557946,2385988.039815664
493686.00720043475,5566842.037818455,3559013.966605848,667744.3545820172,4660254.065648715
947221.9555397062,13249203.204245968,3071944.7307128054,267720.8438401551,3186627.1678699283
738628.8914888732,4055565.6898361715,2464165.7577725328,810792.2797395792,849685.7621709271
642179.3086163672,17649458.102487467,2851094.0604144996,921505.8226847032,2661172.946251182
349375.69219938247,13689913.773893595,2102590.5532052624,978727.9692550297,3085370.669561449
798656.9726565485,10656442.259526255,3575404.205062967,606686.3459478162,1272475.8439792227
464383.4191172508,1620376.7675486973,4388960.701186961,864100.3912068619,4811488.523890232
528826.2585178514,8688794.617495397,2268482.7859578854,607930.601956432,4930607.0243989285
415292.79604041966,8584751.777537178,2696703.2139000916,494481.8472526653,517053.1070017306
430736.32008013973,16942790.52351891,3553958.1841911464,491421.2623927837,4404520.447259073
776629.850515843,5710661.570231529,2466405.207174398,995538.8236420677,4510795.071652092
244195.11786929893,5364809.292351892,4236929.7048646305,626021.6762513777,3614125.5229705903
726102.2975766753,4291729.447544023,4860328.984913135,866592.6145910579,2260814.8183640954
477808.9527500004,6301242.67595517,4735976.809097365,326017.00491905684,826656.6614240215
838270.3006297481,15804636.088461127,1303470.2042361842,686096.7190928225,4243154.220929297
371856.30737947085,4471524.23253849,3233074.4592954745,116394.19452983302,941512.0860354926
476708.23888551147,19090841.73273923,4194999.962626893,625616.982316527,139293.64565272757
866615.5403409081,11181690.550418647,4603924.20106901,561780.0053593584,3627305.765313305
85292.80818891463,15847107.722451746,2317147.2976630116,114535.68711036281,1906383.8073696936
133219.1698558251,5216449.156494055,1645089.5797958039,949248.5775646397,2503498.266163189
811526.5385565502,15252361.166667799,1585641.7060148113,131271.86814859233,4517509.401174769
150294.7171482923,6197793.537389456,1614136.8258879306,114203.4209463467,1671952.0867931973
602218.1842615996,11331591.767181955,3487527.003726429,416349.8001467259,514919.2420072978
106055.43256252469,10632637.425743785,4441893.185130378,892135.9325171259,4431814.242552785
662219.0377660319,7967150.844563658,2791382.8416187107,396343.4693239303,293664.95152007526
621378.3398725174,5995227.4649794055,1741666.1169199864,141432.32413192943,672770.9717806788
807680.2995155265,11261364.139699768,4802110.234283989,824667.331616254,827608.8265979143
787599.2993666859,1085463.6874621555,1037949.3916373508,517333.6057321133,422254.28045727836
348462.23988534807,19489025.656664267,4826802.095631388,395207.8084343092,2865975.1140587884
726319.2426223165,4613073.828076154,4398985.9714624,732964.1442746191,3295625.0177053027
835505.8432921834,11060659.747180475,880259.1556255878,821336.913006721,2960074.150265568
986238.6129090613,5212022.193523623,4383645.330209811,646439.7087232056,3926610.7739938903
833978.4804684831,11277767.29379456,4579418.582101628,390856.4586617423,3572266.9658928216
716325.1471616119,16285129.447217261,4208035.180013293,700863.937588345,3081716.20958975
925072.04906541,19781073.154994,2159717.264698339,742729.7891925533,2875692.917902309
894669.7682181379,1977718.083595038,2209532.380453936,165694.13899383476,1797329.0828118327
502647.0686376664,8225290.851395557,4869659.451258868,537370.2268727586,4733260.975135834
746903.9125303526,11896825.489894316,2630055.9366385764,237133.3603274131,2282667.4300364526
871207.1610292761,3304249.49719389,1636879.4958455118,782373.5946058704,1562670.7433534807
137355.83056125505,2089388.4270998014,4335081.619964622,662256.5546041192,4688639.594026453
354064.42263848474,5503324.428519757,2693204.4265005398,326934.71794034407,359994.973903585
305423.27070054907,3307512.200623808,3037097.7063793004,838779.9956468825,3748209.1080488698
757741.7402116545,19139070.474959433,2926239.723242417,853840.1610370518,4642509.154646663
245178.71835548224,13291146.90378557,3058399.6332602226,279022.1898777926,3781516.3864602866
960538.0086188558,10335079.437602121,4291983.886131991,445553.1982702722,2082748.857286317
973564.6838964099,18644109.960768387,4637177.131622639,315912.2067605179,2098471.0361501034
228205.26470502367,17461053.30523856,2360720.8740253397,720258.469043724,1351287.4154506829
424295.9161640887,19400878.578021567,4889745.162502207,326427.23803832487,2633272.3879261967
965340.0049055228,4946993.727635814,2422121.027280473,154744.01861350596,3159354.21831338
684876.6948013571,5492815.915643371,1609873.4332197574,548611.5205290684,2637753.2151769833
700294.8405624068,11994892.044143585,2552594.8231458864,599025.3163828696,4149154.5495860414
408072.77661397326,13590707.475508682,989913.3382826154,373859.15595806,3450816.575887251
611256.1015092735,4371670.290579805,4661395.2126879115,231820.2344099853,3097176.7403330235
623692.2580454537,1608716.6103941663,4515086.156687805,294751.78587336565,2510532.9379325532
654337.7143203188,11022872.885009997,2647661.783814605,138984.5503054482,4561150.212041414
201219.47114657192,13977459.440884283,4948021.167515812,271417.3217903232,777046.0755355812
934908.0230478463,1711575.965589524,1994847.8611915356,257516.50603772758,1950868.8581103906
243347.8442095203,7218491.848421595,4555835.890229993,758842.5231448855,4565907.44270235
404505.67652790877,14538006.460953584,3967115.6921512866,458020.9535947491,3213001.0215860126
923813.279146516,16514940.73086114,4633846.97981974,479705.27925419237,1342797.624638052
219476.93143709432,16092148.8029763,1221538.815180662,728598.2453805357,161030.25443916404
264756.92880022206,16728166.46780841,3157409.338506685,830310.6780848291,408867.56499290303
635247.3207815909,15791407.958067203,1273820.8609063227,876174.9274759978,2677745.9459860628
698354.5706340802,10259963.21880166,1742827.1448882115,190765.68764127122,246451.60817697112
203768.91880606732,19497445.088098176,4639999.044239214,992683.7371659366,2797355.776264284
402561.4648379829,7588902.07408668,2184962.3986549843,953933.3604022854,3667936.326298962
659979.2640979091,8304467.8680633,4693644.367710588,134427.51326331845,4661649.1711092545
390843.486188418,16982573.943544637,2693628.684466431,666322.0879911475,1766565.978739988
869751.4660498312,18460010.71038565,3599781.2826007837,480673.2877323296,1649286.2957121711
940256.298510534,1642900.5096041318,2024395.049026009,212229.48533212312,4573847.995473539
514854.6153197279,4524861.697372352,2939484.6783555043,381027.8610678557,1308900.885264172
250274.76724740575,19850323.72357598,2113629.862620946,465185.73253055685,2040715.0907771203
682555.7640890791,15456665.709926063,1577497.1220158075,904798.6480840833,1234168.2581266365
64310.83299995848,2630062.947846803,2454406.868367158,425886.6914522511,409132.4455583341
323259.1417340362,18073449.240089435,550547.1103687692,720774.7953127301,2376646.164475419
439004.8309414737,3817861.7088277778,4853058.765543497,928769.8247382777,4374778.050081197
877536.7155364734,15545858.317960288,3926055.833233287,859090.0079725188,3836999.714754961
858757.8597247347,7485663.243909767,3459104.7866091467,840102.4599699044,4175238.22990431
496094.4903246773,19951371.987684224,2953396.8971778243,521939.60291140265,2269111.092843689
200641.58630206322,11612749.207235275,633349.2780271992,652976.8191996741,4204621.621019889
63514.24822479258,5513177.792266113,1070788.9421305943,509570.6022923585,4060606.798488725
333298.5562911013,9672564.200368216,2732967.3968546963,446497.58635110996,4089504.011527169
704362.7830290769,8055494.158936655,2579738.9202456293,714116.7960379932,1034581.0558292237
760885.2749854178,13162379.262883758,4838072.04676925,124703.81461335423,2901481.1551743075
285975.8224724589,4273844.687966069,4501244.155370558,778632.4869951342,371631.0059581914
566528.2684516963,12111682.303205065,3092570.9386793314,263662.95378373587,4802296.278120271
682560.7334546763,14382049.107596105,3859832.2056568367,679379.2315496904,1354250.8500797153
254797.24919424087,16959190.544391558,1434338.4866524772,581345.9676186522,1676139.116256186
68170.46070433839,4867254.842659093,2277258.0655628107,298013.2485065347,2519282.189128137
793640.2455020256,8388484.522179507,1967486.1150273324,153204.49864591198,2142353.2703305883
708660.9280275641,13079715.087682584,2864348.828162184,879309.6453161576,3836083.8519101394
462322.1769664795,6084846.294187879,2419257.6300548166,548300.5340634717,429353.36515754764
650133.1190565944,18233039.712351073,4949582.296749725,876942.5968136424,4294932.977538246
297058.14113422995,5043806.419390342,3860628.7029915126,718154.0987657594,1617903.0623511842
589174.429082088,16507225.453764398,3980447.317455632,447789.80239556014,2211049.217073498
691477.3327839577,10171812.274222566,3686884.0635669297,828445.9615853378,418537.8671958758
288994.2531210454,12441141.166749913,3506360.41467926,332027.9600560131,4662532.689957768
755223.4829137912,10354034.396255178,577513.3849051698,801743.7373633711,1860555.1412651858
644052.0538859211,14171077.748591015,1698873.111462479,920189.660710032,1167214.0879471144
865134.1241338488,8423421.783383261,1839767.7037991027,593439.8214216244,2175219.6155460766
912476.4989403641,3405232.4762830795,1154273.0070273818,396533.5713282314,3413062.3764507375
770327.3639216373,1589328.1458536102,1483472.046013066,532382.5628192287,1482544.0987105677
964517.0806846973,12732833.194148103,4717445.7982484,200651.51168965065,2000715.3805422175
719152.572242013,9418372.532834297,3312987.704608167,278699.42533900024,3990871.101453144
443825.27614468505,15761166.776785702,3657585.3184197517,372869.79098477244,3138097.4029953363
983552.4707570573,9607956.073031692,2629935.421013458,220692.4447177803,2357783.4017969654
976177.1550760381,18704975.119838126,3056710.9867534214,132574.26655383618,2623292.160456049
313372.8237214065,7592556.886098015,4594237.228788048,477741.4117831672,2454022.086549364
805902.4047908144,17592071.283306647,3488343.208055696,235319.095277135,1590514.9076865658
731584.3384992118,8753445.691849072,2998221.7967783357,291077.81416357495,2845939.8098860807
250394.3884171689,14161130.858140012,811402.4093625091,922566.2587256806,1899000.3526269519
323269.33686300553,18775585.033519726,3251237.8382788138,906402.2166751738,905319.9967757295
806428.1951480892,8330536.256915748,825423.5240200378,268540.8424331056,3671889.790769328
127804.07565844135,8818434.02532479,2285457.220793398,468654.7038851652,3707057.0119241057
775775.0608750433,11619077.424603801,692346.8714481951,784291.3348799521,1794585.453689188
110980.42786054226,1218363.6523685523,3688418.1913089333,729020.6086878438,3259822.192340493
122048.37935929853,12477786.63973235,3555290.697721003,864426.8186968989,4277763.749694738
437308.5547193884,10551971.028710533,2849768.998248888,274874.34534937266,221963.9872173802
404333.05349112785,19092865.610025078,1852876.9425616201,453884.9443342674,4168605.962524914
860103.211573644,11641317.965101775,4388063.827258857,699363.0812852097,3890215.506078316
714590.5663007284,1397980.6247771457,3307215.2426957204,900544.4730861272,4156487.74289347
280696.17574432865,18560133.55113907,1061109.016061395,846006.377358355,1606551.3110166686
816808.888201837,11683428.766943017,525168.7434235262,489115.3227025368,493898.52344875137
645313.3335863397,2646286.63547405,1543142.8800154296,941624.3855461245,1689029.1029849672
541004.5329392354,14199287.322599603,4989270.074298926,649686.310902166,4465918.802935295
900011.1234722948,9299084.697784856,2379994.9063045913,245366.09186642646,4560036.857160858
207289.42022088374,11624153.264388248,1048782.023559581,971027.963046717,650870.9969664969
443536.1625776139,18403404.104887836,2679852.3552014213,314222.15519352676,3721088.214839152
120014.33950123786,6840966.583471012,619201.9661137253,369580.716281753,2649830.959926178
630068.3089359382,8256475.87113438,2906911.6698528533,629270.5911552159,3444213.3438265286
716223.0935812868,19121497.01918928,4997540.949184972,561220.8325777878,3693055.236826893
208977.99315097832,5741373.66594136,1754977.192642668,895405.5885040193,3173947.8396869
342734.2821340396,7015766.375894602,3864547.9523301935,266144.40192248067,3490843.2580336845
912754.4039364358,12401695.59345805,3396661.6186291487,257100.3344319095,1170284.146103782
154740.52794930676,3228582.979909338,4681369.97214281,295081.820899197,4246680.095590402
524316.4001206586,3878783.254567804,1090481.5245193,631144.4418645987,4073668.378975766
940990.4116016094,15520358.223280827,3665193.273153231,247945.01765677895,1120679.7016940988
662992.4507205244,14383448.97119158,4711925.337228292,315662.94864259625,3599793.9845150225
945671.7971329228,19410367.62909628,2321239.233134842,455055.25745541416,3864602.046595748
276650.79940269375,5787508.455437018,3625683.1209608587,289707.90843445784,644834.2577968417
439869.4727283507,12022187.494679067,3093684.809840619,184295.76364036644,161692.39491542516
859535.9197837388,3338142.432205808,553037.0673606369,357712.8473611969,3343035.131815942
263208.60153327894,13984611.176643921,2409844.6638308363,913111.2285700154,2957894.4647356533
747877.8850387902,13257866.426322315,2130098.9953169054,381876.13927657536,3761764.7726747226
319861.79484945553,1282299.2770728015,2313433.517737489,712418.6969004878,576881.6232637218
344532.2172646277,4121875.7620448787,2167509.422276086,264378.1948199867,854934.8233434005
865850.2315478347,4429140.922486188,3512348.688697034,558885.5615294937,4889136.231932165
120258.79859206735,1245109.6615822932,3401812.729304677,717471.8824377961,1990129.8617459943
170641.96867368236,8691223.44824123,3915545.722455526,611217.9542386848,3386232.2189411395
284010.6779360407,7668304.133562401,1981165.9848459654,273246.2904325288,4993982.454428007
241890.43775725525,5518762.5376721565,3463006.0218540737,414018.37375327176,4061232.480953314
572770.1768277861,8980102.687160358,4814589.604418962,653077.6985295039,2002633.690966591
690392.7086005091,14698066.96069341,2198500.0833455594,246032.56352381577,2096094.1531688187
638347.2696772435,19288346.115706667,3094256.614854715,952289.1574154412,3203385.629993749
589715.3297147538,18325494.315293323,1280248.0608873507,143182.08540732134,967385.3257944714
930516.3755983175,12341639.677058043,944042.8930141196,564408.8191799489,4102864.4842820023
303133.00134661596,1245875.6196144985,2344516.620787685,205276.8880165974,2393409.5353606134
280559.97642705677,15077432.1068552,3863362.9620739594,168252.46922887873,2809107.654056693
526630.8543164597,17074217.037278317,1444954.7782030138,544620.8669228874,2587618.6748156664
85095.78535216954,15161309.442483667,1326099.698290911,229962.77024512808,2403212.263389502
615123.6762435215,19785279.581688125,3635133.4779021777,955178.6956430485,294240.18945172965
807391.1079043776,19363724.173713606,4161387.5657829,810015.9751168359,3521269.318686279
610486.7494176247,7929761.016927805,1179148.6241272534,467800.9146291619,1312211.456865385
79259.47758906646,18331645.200013585,3210124.0395364556,484070.82752834196,1504060.655529095
603539.8205702142,5858176.958433693,4364424.757604003,244162.71335666752,3868344.4279467384
665818.4608507246,17964094.394365206,4593007.9670421425,847318.1600357145,4010809.132924547
420732.3925389829,19268573.64621114,2622420.831839211,441573.34217537753,3229691.50307829
197979.03413783698,19754268.640047975,638540.8871919987,781200.3900224636,4757419.061663435
678533.2762707031,11047107.890383773,1022447.8567897391,984713.1005502394,4969882.583007427
129525.52974148252,16900543.90961699,4524072.023013905,167661.34474582179,2440449.5539597995
901674.0722049773,5963259.626989132,1147314.0352202281,545770.0014310213,1960132.4489883638
75187.73586278662,10805981.13362941,2258488.7149782544,447916.3115806885,2268866.053000852
889906.4372720562,18137393.95475103,4725048.779211142,498498.15299332584,4592200.739758126
512945.5080282916,18865549.71431608,4048843.487618134,209189.2008543685,936809.4570767932
247071.45042287707,18559831.51251638,2277126.4664978655,535934.6149486414,1540383.2604307833
369447.3809689789,17668032.20491781,2046308.567332699,990316.8459765734,4827595.144963066
625923.2353116211,13544061.564211749,3140984.717588698,906615.8382598448,3957673.9686622913
958947.7279802436,3736783.741751333,1251831.599973734,471818.8616592382,3364086.3394028493
694123.1549923897,9396246.931868631,930209.8558192018,906634.0993864025,1669048.7105411808
879224.0071368072,14890634.914998567,4992702.194559259,206480.57417126736,4052343.376622084
599586.112147088,1561808.0364263742,4515827.581038903,968421.9787004149,4202225.123751894
715152.5063682193,11868117.29150451,4298268.299622671,751054.9982867611,1798213.7477502227
788793.6571685101,13333965.160554998,539115.420800415,465403.81486832217,4216760.605153132
450307.7755854091,5414504.490812118,1095007.6730313299,535966.1630367637,753101.2077406194
865493.5267956948,18381490.683505706,3801886.1505258284,201366.62307044334,1227089.1772413282
420238.9524055702,17660718.591694966,815256.2890956097,791469.4929672937,2497444.6235752255
720350.5772640292,9909094.707047464,794272.2042201678,854354.6319069078,3365854.8835934345
247488.93523963893,14010250.079574894,1131174.7706457288,719679.2451709681,3860854.097093735
662357.5683355114,17581702.756781824,1767877.963309655,188575.08886997402,1434575.099569239
670590.3061510137,9958143.542537626,965283.2894846438,224924.60615097685,4705198.696245026
786457.0081094594,2786468.153349202,4794528.533464507,182669.38532753778,4200962.547586828
809794.5024119889,4950991.21094377,3803549.5255984515,521188.8123478666,2923171.9873955958
307198.42799219367,6528277.147417357,2287742.8578345114,641578.4828062372,1064986.6569429846
183670.87685914806,3103369.746332212,4472767.461683097,817159.0286461443,2277048.143794113
732030.8631293674,18494618.53868427,4329915.925099259,214569.73944290145,1437022.8908084861
614403.5910530491,8985223.731280774,1900899.736951429,487176.27021366544,4404878.342619326
53455.84343439904,8089494.4093624605,4955021.769717467,334354.7055647273,4591239.890023325
898462.5725361237,8140862.19795702,1426974.757728867,101357.15766966772,750790.3537960262
941907.2494997873,10686188.840669444,4626376.260072373,132639.8273021431,2037190.8917829867
213792.275738338,9915531.649155013,3862236.8473891164,957820.6053834403,1140747.0363873492
860016.2475080497,9994415.886136232,3838416.5354921455,128734.41368071648,2280975.057203808
722317.6730787805,15334490.17808658,1767294.2243939626,604682.5445585051,927588.2586711886
449505.8883813826,16057664.410745863,2787395.167349488,605187.803237659,4054523.5753165814
988989.5502295188,8588497.306244206,3806678.601454303,439104.6461104948,1779214.0750513207
332566.3129827909,11575774.98997999,2748053.3438102626,858550.9666882022,1767407.8477813737
717605.0039762442,5752998.2794982195,2355379.37644481,743248.0941300564,1986621.8740004485
261647.55108613975,3373679.285777635,1863163.3889455982,152176.35122592782,4622027.431657364
476217.6715010377,6228146.111411579,4731390.336891408,994385.046053912,2388935.497236538
600419.6979911409,15115815.575547496,1835411.5843385593,858245.1997765632,3624466.6989222215
962744.9760626168,10185481.131171104,2315753.5838659005,596952.6245905634,2997796.7867334634
148104.78571629565,12176344.413309617,2381036.7832668703,908517.631790948,2108464.657347949
128365.4575926934,3957750.441185296,2883863.9697127086,435023.046841304,1646892.127463045
